Accession	Virus	Strain	Author	Publication_Title	Journal	Database
MH674148	Enterovirus D68	EVD68_SWE_036_160829_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MN245419	Enterovirus D68	EVD68_ESP_008_180926_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245410	Enterovirus D68	EVD68_CHE_005_180926_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789745	Enterovirus D68	CF601568-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245435	Enterovirus D68	EVD68_NLD_002_180912_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245438	Enterovirus D68	EVD68_NLD_005_180927_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245443	Enterovirus D68	EVD68_NLD_010_181023_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MK419073	Enterovirus D68	NY714_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN245402	Enterovirus D68	EVD68_BEL_007_181009_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245428	Enterovirus D68	EVD68_ESP_017_181020_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245426	Enterovirus D68	EVD68_ESP_015_180831_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245431	Enterovirus D68	EVD68_ESP_020_181105_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MK105985	Enterovirus D68	VRES189539	Bal, A. et al.	Emergence of enterovirus D68 clade D1, France, August to November 2018		Genbank
MT789746	Enterovirus D68	CF551739-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MK419061	Enterovirus D68	NY650_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK105983	Enterovirus D68	VRES189236	Bal, A. et al.	Emergence of enterovirus D68 clade D1, France, August to November 2018		Genbank
MT789747	Enterovirus D68	CF482253-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MK105984	Enterovirus D68	VRES189536	Bal, A. et al.	Emergence of enterovirus D68 clade D1, France, August to November 2018		Genbank
MN245416	Enterovirus D68	EVD68_ESP_005_180922_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MK105988	Enterovirus D68	VRES189627	Bal, A. et al.	Emergence of enterovirus D68 clade D1, France, August to November 2018		Genbank
MT791929	Enterovirus D68	CF226028-FRA-2016	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MK105981	Enterovirus D68	16V1106R2	Bal, A. et al.	Emergence of enterovirus D68 clade D1, France, August to November 2018		Genbank
MN245988	Enterovirus D68	USA/CO/2018-23166	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245999	Enterovirus D68	USA/MD/2018-23206	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK659591	Enterovirus D68	ENTSP_RS1_00006	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK659593	Enterovirus D68	ENTSP_RS1_00009	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK659599	Enterovirus D68	ENTSP_RS1_00023	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK659602	Enterovirus D68	ENTSP_RS1_00031	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK419074	Enterovirus D68	NY718_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419072	Enterovirus D68	NY711_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419044	Enterovirus D68	NY584_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419068	Enterovirus D68	NY682_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN246020	Enterovirus D68	USA/OH/2018-23257	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246021	Enterovirus D68	USA/OH/2018-23258	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246024	Enterovirus D68	USA/OH/2018-23261	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246023	Enterovirus D68	USA/OH/2018-23260	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419076	Enterovirus D68	NY722_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419055	Enterovirus D68	NY632_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419054	Enterovirus D68	NY629_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419067	Enterovirus D68	NY671_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN245987	Enterovirus D68	USA/CO/2018-23165	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK659588	Enterovirus D68	ENTSP_RS1_00001	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MT081368	Enterovirus D68	USA/2018-23272	Ng,T.F.F., Chern,S.-W.W., Castro,C.J. and Nix,W.A.	Advanced Molecular Detection of Picornaviruses		Genbank
MK659589	Enterovirus D68	ENTSP_RS1_00002	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK659595	Enterovirus D68	ENTSP_RS1_00017	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MN246015	Enterovirus D68	USA/IL/2018-23252	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419058	Enterovirus D68	NY639_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419038	Enterovirus D68	NY543_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419049	Enterovirus D68	NY606_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419035	Enterovirus D68	NY510_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419046	Enterovirus D68	NY590_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN246008	Enterovirus D68	USA/NY/2018-23215	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246009	Enterovirus D68	USA/NY/2018-23216	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245985	Enterovirus D68	USA/CO/2018-23163	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245986	Enterovirus D68	USA/CO/2018-23164	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419080	Enterovirus D68	NY787_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419070	Enterovirus D68	NY698_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN246001	Enterovirus D68	USA/TX/2018-23208	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246016	Enterovirus D68	USA/OH/2018-23253	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419042	Enterovirus D68	NY579_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK659604	Enterovirus D68	ENTSP_RS1_00042	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MN245993	Enterovirus D68	USA/OK/2018-23200	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245991	Enterovirus D68	USA/KY/2018-23198	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246002	Enterovirus D68	USA/MD/2018-23209	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK659590	Enterovirus D68	ENTSP_RS1_00003	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK419043	Enterovirus D68	NY580_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN245989	Enterovirus D68	USA/CO/2018-23182	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246003	Enterovirus D68	USA/NE/2018-23210	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419048	Enterovirus D68	NY599_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419033	Enterovirus D68	NY479_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK659594	Enterovirus D68	ENTSP_RS1_00014	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK659603	Enterovirus D68	ENTSP_RS1_00035	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MK419041	Enterovirus D68	NY562_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419034	Enterovirus D68	NY504_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419036	Enterovirus D68	NY518_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK659597	Enterovirus D68	ENTSP_RS1_00019	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MN173594	Enterovirus D68	USA/2018/CA-RGDS-1056	Pan,C.-Y., Padilla,T., Huynh,T., Chen,A., Castro,C.J., Marine,R.L., Ng,T.F.F., Nix,W.A. and Wadford,D.A.	Enterovirus D68 sequences from Respiratory Samples of Acute Flaccid Myelitis (AFM) cases in California, 2016-2018		Genbank
MK659600	Enterovirus D68	ENTSP_RS1_00026	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MN246005	Enterovirus D68	USA/AL/2018-23212	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419059	Enterovirus D68	NY640_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419040	Enterovirus D68	NY558_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419037	Enterovirus D68	NY534_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK419047	Enterovirus D68	NY591_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN245996	Enterovirus D68	USA/PA/2018-23203	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246006	Enterovirus D68	USA/TN/2018-23213	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419071	Enterovirus D68	NY708_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MN246019	Enterovirus D68	USA/OH/2018-23256	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246007	Enterovirus D68	USA/AZ/2018-23214	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246017	Enterovirus D68	USA/OH/2018-23254	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK491181	Enterovirus D68	USA/2018-23088	Ng,T.F.F., Castro,C.J., Schmidt,A., Reynolds,E., Chern,S.-W.W., Ciomperlik,J. and Nix,W.A.	Advanced molecular detection of Enterovirus D68		Genbank
MN245982	Enterovirus D68	USA/OH/2018-23088	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN246018	Enterovirus D68	USA/OH/2018-23255	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245403	Enterovirus D68	EVD68_BEL_008_181011_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245405	Enterovirus D68	EVD68_BEL_010_181002_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245401	Enterovirus D68	EVD68_BEL_006_181010_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN246011	Enterovirus D68	USA/GA/2018-23218	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245990	Enterovirus D68	USA/MO/2018-23197	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK659598	Enterovirus D68	ENTSP_RS1_00020	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MT789742	Enterovirus D68	CF572239-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245995	Enterovirus D68	USA/TX/2018-23202	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MN245994	Enterovirus D68	USA/WA/2018-23201	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK419045	Enterovirus D68	NY588_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MK659592	Enterovirus D68	ENTSP_RS1_00007	Pakala,S.B., Tan,Y., Hassan,F., Selvarangan,R., Mai,A., Markowitz,R.H., Shilts,M.H., Rajagopala,S.V. and Das,S.R.	Complete genome sequences of Enterovirus D68 viruses from 2018 outbreak in USA		Genbank
MN246039	Enterovirus D68	USA/MT/2018-23276	Ng,T.F.F., Reynolds,E., Castro,C.J. and Nix,W.A.	Whole genomes and evolutionary history of Enterovirus D68 (EV-D68)		Genbank
MK491182	Enterovirus D68	USA/2018-23089	Ng,T.F.F., Castro,C.J., Schmidt,A., Reynolds,E., Chern,S.-W.W., Ciomperlik,J. and Nix,W.A.	Advanced molecular detection of Enterovirus D68		Genbank
